asset_id,asset_type,worth
14957,house,945947
14958,car,87418
14959,car,23024
14960,car,24181
14961,house,1185619
14962,car,18801
14963,car,88423
14964,car,88748
14965,car,36628
14966,car,77525
14967,car,67403
14968,car,94331
14969,car,47181
14970,car,81734
14971,house,847503
14972,car,20306
14973,car,79513
14974,car,49413
14975,car,33673
14976,car,65754
14977,house,914028
14978,car,33051
14979,car,90865
14980,car,75886
14981,car,80940
14982,car,20470
14983,car,66616
14984,car,89261
14985,car,26254
14986,house,1431746
14987,car,18786
14988,car,27171
14989,car,58014
14990,car,94595
14991,car,96052
14992,car,42401
14993,car,88999
14994,house,121986
14995,car,62054
14996,house,160788
14997,car,12451
14998,house,401982
14999,car,64435
15000,car,20266
15001,car,32420
15002,car,59191
15003,car,35389
15004,car,63508
15005,car,66161
15006,car,17465
15007,house,484316
15008,car,76835
15009,car,68809
15010,car,33047
15011,car,89620
15012,car,98580
15013,car,16968
15014,car,61398
15015,car,55351
15016,house,1143846
15017,car,36208
15018,house,434201
15019,car,88495
15020,house,253466
15021,car,52145
15022,car,58665
15023,house,1025333
15024,car,15808
15025,car,96252
15026,car,77520
15027,car,30014
15028,house,135857
15029,car,18791
15030,car,55779
15031,car,28646
15032,car,66600
15033,car,56704
15034,car,82753
15035,car,11808
15036,car,58638
15037,car,77249
15038,car,54871
15039,house,145258
15040,car,57949
15041,car,94489
15042,car,40276
15043,house,1374191
15044,car,48004
15045,house,519015
15046,car,42027
15047,car,52429
15048,car,61513
15049,car,91989
15050,car,79568
15051,house,1378603
15052,car,76175
15053,car,33298
15054,car,89974
15055,house,629803
15056,car,93380
15057,car,87957
15058,car,45232
15059,car,56936
15060,car,93148
15061,car,62442
15062,car,33330
15063,car,87425
15064,car,15513
15065,car,23084
15066,car,91246
15067,house,1418479
15068,car,86921
15069,car,89068
15070,car,48194
15071,car,40483
15072,car,50435
15073,car,11907
15074,car,50465
15075,house,887916
15076,car,19275
15077,car,75759
15078,car,55827
15079,car,30456
15080,car,89034
15081,car,26156
15082,house,214405
15083,car,46751
15084,car,77108
15085,car,84167
15086,car,89749
15087,house,675074
15088,car,13038
15089,house,141023
15090,car,67802
15091,house,985152
15092,car,27534
15093,car,38893
15094,car,73525
15095,car,63524
15096,car,59528
15097,house,680556
15098,car,17483
15099,car,49680
15100,car,57012
15101,car,10203
15102,car,54372
15103,car,74777
15104,car,81520
15105,car,66224
15106,car,48565
15107,car,92860
15108,car,89539
15109,house,244917
15110,car,67103
15111,car,50388
15112,car,92270
15113,car,61825
15114,house,156145
15115,car,87480
15116,car,24040
15117,car,11751
15118,car,71451
15119,car,36728
15120,car,52260
15121,house,655517
15122,car,51326
15123,house,1368735
15124,car,65698
15125,house,714856
15126,house,1080991
15127,car,37487
15128,house,878544
15129,car,78673
15130,car,75861
15131,house,1245394
15132,house,420295
15133,car,98149
15134,car,68874
15135,car,24137
15136,car,73197
15137,car,82369
15138,car,17609
15139,house,1447260
15140,car,69431
15141,car,39473
15142,car,24298
15143,car,58931
15144,car,88568
15145,car,15419
15146,car,61267
15147,car,76648
15148,car,23106
15149,car,92686
15150,car,21157
15151,house,1061467
15152,car,76938
15153,house,1497658
15154,car,88880
15155,car,77611
15156,car,61812
15157,car,95390
15158,house,531850
15159,car,96278
15160,car,13369
15161,car,61524
15162,car,59686
15163,car,93366
15164,car,80925
15165,car,48129
15166,car,70075
15167,car,38331
15168,car,60978
15169,car,66521
15170,house,208307
15171,car,77175
15172,car,25685
15173,car,86621
15174,car,71473
15175,car,99357
15176,house,581856
15177,car,73165
15178,car,87912
15179,car,44081
15180,house,1146669
15181,car,73258
15182,car,98299
15183,car,28656
15184,car,58394
15185,car,26199
15186,car,21987
15187,car,24372
15188,car,22446
15189,car,35915
15190,car,31996
15191,car,67634
15192,car,19765
15193,car,83416
15194,car,92089
15195,car,71481
15196,car,71013
15197,car,35274
15198,car,79980
15199,house,1055883
15200,car,53389
15201,car,53337
15202,car,12963
15203,car,21096
15204,car,96776
15205,car,65324
15206,car,73596
15207,house,376697
15208,car,53626
15209,house,926011
15210,house,494553
15211,car,61813
15212,car,94707
15213,house,284440
15214,car,91774
15215,car,58314
15216,house,725822
15217,car,34796
15218,car,50977
15219,car,23819
15220,house,1373661
15221,car,93623
15222,car,97302
15223,car,57914
15224,house,777679
15225,car,50087
15226,car,94548
15227,car,47185
15228,car,19336
15229,car,68221
15230,car,68690
15231,car,46967
15232,car,35859
15233,car,96481
15234,car,85302
15235,car,26988
15236,car,67365
15237,car,30722
15238,car,58002
15239,car,40499
15240,car,69323
15241,car,31486
15242,car,53144
15243,house,387192
15244,car,37687
15245,car,44784
15246,car,54574
15247,house,287362
15248,car,28612
15249,car,60710
15250,car,62913
15251,car,16257
15252,car,12892
15253,car,94403
15254,car,31188
15255,car,65405
15256,car,42244
15257,car,54561
15258,car,68015
15259,car,53725
15260,house,473748
15261,car,67558
15262,car,95119
15263,car,34329
15264,house,634499
15265,car,77341
15266,car,20752
15267,car,35076
15268,car,96707
15269,car,70452
15270,car,35232
15271,car,76030
15272,car,54552
15273,car,53234
15274,car,44437
15275,car,59517
15276,car,91138
15277,car,94790
15278,car,43784
15279,car,25715
15280,car,48197
15281,car,57439
15282,car,70222
15283,car,57121
15284,car,30764
15285,car,25481
15286,car,12121
15287,car,68187
15288,car,18365
15289,house,339506
15290,car,47374
15291,car,14629
15292,car,76534
15293,car,63769
15294,car,38682
15295,car,87247
15296,car,12373
15297,car,54608
15298,car,20329
15299,car,83252
15300,car,16141
15301,car,67097
15302,car,10420
15303,car,83411
15304,car,96250
15305,car,51255
15306,car,59256
15307,car,74575
15308,car,64004
15309,car,42097
15310,house,203955
15311,car,70630
15312,car,29866
15313,car,78929
15314,car,63220
15315,house,1318050
15316,car,35669
15317,car,69040
15318,house,1270381
15319,car,29296
15320,car,91237
15321,car,54041
15322,car,19293
15323,car,59459
15324,car,87582
15325,car,11656
15326,car,81840
15327,car,86120
15328,car,45153
15329,car,24667
15330,house,356653
15331,car,86224
15332,car,14620
15333,house,831121
15334,car,41221
15335,car,23267
15336,car,48919
15337,car,21594
15338,car,71079
15339,car,24125
15340,car,95409
15341,car,53819
15342,car,87745
15343,car,58402
15344,house,1336938
15345,car,80406
15346,car,70958
15347,car,19869
15348,car,86457
15349,car,69427
15350,car,60538
15351,car,39135
15352,house,463215
15353,car,49776
15354,car,34522
15355,car,72030
15356,car,24345
15357,car,50619
15358,car,95359
15359,car,83023
15360,house,226374
15361,car,61934
15362,car,31024
15363,car,99464
15364,car,67481
15365,car,19101
15366,car,99617
15367,car,46180
15368,house,1391545
15369,car,86269
15370,car,68272
15371,house,468058
15372,car,71513
15373,house,352466
15374,car,40034
15375,house,438558
15376,car,53900
15377,car,70094
15378,car,74983
15379,car,73524
15380,car,71273
15381,car,14938
15382,car,95783
15383,car,80323
15384,car,36689
15385,house,650810
15386,car,53064
15387,car,65613
15388,car,68881
15389,car,17367
15390,car,60465
15391,car,86201
15392,car,66927
15393,house,687903
15394,car,57954
15395,car,43506
15396,car,65937
15397,car,15467
15398,car,75650
15399,car,21691
15400,car,55463
15401,car,75992
15402,car,74066
15403,car,18585
15404,car,36045
15405,house,911624
15406,house,359314
15407,car,83832
15408,car,60807
15409,car,85261
15410,house,1458527
15411,car,33512
15412,car,69554
15413,car,90522
15414,car,77921
15415,house,656159
15416,car,15721
15417,car,71731
15418,car,73742
15419,car,65351
15420,car,83446
15421,car,48346
15422,car,40050
15423,car,38314
15424,house,884442
15425,car,23306
15426,car,97534
15427,house,226167
15428,car,11999
15429,car,84317
15430,car,62404
15431,car,62290
15432,car,96591
15433,car,87201
15434,car,67075
15435,car,59659
15436,car,50857
15437,car,73351
15438,car,15653
15439,car,53978
15440,car,90095
15441,car,34708
15442,car,50084
15443,car,42263
15444,car,66795
15445,car,52433
15446,car,23619
15447,car,33505
15448,car,71096
15449,house,1199818
15450,house,510156
15451,car,35258
15452,car,82872
15453,car,36387
15454,car,26528
15455,car,53087
15456,house,503033
15457,car,42479
15458,car,57615
15459,car,30034
15460,house,1380791
15461,car,74357
15462,car,13043
15463,car,47286
15464,car,42490
15465,car,25960
15466,car,72913
15467,car,13257
15468,car,49404
15469,car,20622
15470,car,31130
15471,car,87889
15472,car,15967
15473,car,73732
15474,car,84428
15475,house,754544
15476,car,12928
15477,car,52393
15478,car,68264
15479,car,50729
15480,car,33844
15481,car,82900
15482,house,130434
15483,car,53440
15484,car,88861
15485,car,34064
15486,car,79788
15487,car,67378
15488,car,47448
15489,car,32375
15490,car,23988
15491,car,74651
15492,car,36660
15493,house,1462687
15494,car,18259
15495,car,91532
15496,car,54703
15497,car,86089
15498,car,21450
15499,house,657290
15500,car,77570
15501,car,82887
15502,car,99246
15503,car,34792
15504,car,64061
15505,car,68284
15506,car,12929
15507,car,13150
15508,house,1036014
15509,car,27473
15510,car,90045
15511,car,57059
15512,car,59065
15513,car,82700
15514,car,87669
15515,car,92803
15516,car,62819
15517,car,22806
15518,car,65025
15519,car,88421
15520,car,51011
15521,car,88856
15522,car,41506
15523,car,81747
15524,car,68407
15525,car,14773
15526,car,69019
15527,car,60540
15528,car,13437
15529,car,38835
15530,car,41657
15531,car,70799
15532,car,10670
15533,car,48650
15534,car,64597
15535,car,29453
15536,car,35370
15537,car,65560
15538,car,14403
15539,car,74182
15540,car,99644
15541,car,15422
15542,car,87138
15543,car,70402
15544,house,198486
15545,car,14774
15546,car,36366
15547,car,60349
15548,house,631426
15549,house,1311136
15550,car,28112
15551,house,613497
15552,house,944677
15553,car,21733
15554,car,12652
15555,house,546834
15556,car,11502
15557,car,60093
15558,car,73835
15559,car,90050
15560,car,99756
15561,car,14721
15562,car,52833
15563,house,1322933
15564,car,92042
15565,car,49555
15566,car,75168
15567,car,74298
15568,car,82412
15569,car,82333
15570,house,145045
15571,car,51775
15572,house,1291430
15573,car,36437
15574,car,99297
15575,car,53394
15576,car,45186
15577,car,16603
15578,car,36844
15579,car,80009
15580,car,14884
15581,car,65853
15582,house,1108806
15583,car,80273
15584,house,1385581
15585,car,12159
15586,car,16175
15587,car,99918
15588,car,83539
15589,car,24319
15590,car,30867
15591,car,78663
15592,car,50209
15593,car,86284
15594,car,85262
15595,house,1489830
15596,car,71772
15597,car,43099
15598,car,14897
15599,house,711727
15600,car,76647
15601,car,87086
15602,car,30326
15603,car,36371
15604,car,92177
15605,car,40861
15606,car,71958
15607,car,41407
15608,car,28929
15609,car,71700
15610,car,40282
15611,car,94465
15612,car,42381
15613,car,86039
15614,car,11268
15615,house,489365
15616,car,41078
15617,car,49866
15618,house,757139
15619,car,35598
15620,car,43966
15621,car,68526
15622,car,22070
15623,car,91626
15624,car,30413
15625,house,1482496
15626,car,67842
15627,car,47637
15628,house,481733
15629,car,40207
15630,house,194773
15631,house,1486709
15632,car,96941
15633,car,48410
15634,car,82872
15635,house,514444
15636,car,56299
15637,car,59542
15638,car,28178
15639,car,65004
15640,car,95831
15641,car,73039
15642,car,42268
15643,car,64663
15644,car,41840
15645,car,73330
15646,car,78717
15647,car,42028
15648,car,66357
15649,car,12103
15650,car,20488
15651,car,19621
15652,house,1030379
15653,house,810159
15654,house,798834
15655,car,31169
15656,car,95600
15657,car,25103
15658,car,82991
15659,car,63577
15660,house,539403
15661,car,23445
15662,car,93699
15663,house,147116
15664,car,53253
15665,car,49664
15666,car,23108
15667,car,44876
15668,house,531360
15669,house,230585
15670,car,58014
15671,car,21446
15672,house,1309523
15673,car,26988
15674,car,27242
15675,car,77194
15676,car,91107
15677,car,27570
15678,car,42383
15679,car,91711
15680,car,47772
15681,car,45383
15682,car,24644
15683,car,13428
15684,car,73546
15685,car,47426
15686,car,11543
15687,car,53713
15688,car,87985
15689,car,74315
15690,car,63936
15691,car,35612
15692,house,662162
15693,car,71973
15694,car,64866
15695,car,50519
15696,car,43049
15697,car,31663
15698,car,93995
15699,car,75218
15700,car,85868
15701,car,47095
15702,car,69717
15703,car,67665
15704,house,1124416
15705,car,41528
15706,car,51918
15707,car,48014
15708,car,26470
15709,house,602370
15710,car,23589
15711,car,48891
15712,car,57175
15713,car,84534
15714,car,24686
15715,car,54433
15716,car,21517
15717,house,907561
15718,car,80111
15719,car,17141
15720,car,63140
15721,car,79860
15722,car,16539
15723,car,53258
15724,car,65067
15725,car,27937
15726,car,46833
15727,car,54028
15728,car,38760
15729,car,41604
15730,car,61549
15731,car,32701
15732,car,45363
15733,car,79514
15734,car,23841
15735,car,49719
15736,car,94210
15737,car,47098
15738,car,18644
15739,car,23081
15740,car,93635
15741,car,54025
15742,house,665373
15743,car,14735
15744,car,44556
15745,house,942730
15746,car,92765
15747,car,48956
15748,car,75474
15749,car,59329
15750,car,48833
15751,car,31295
15752,house,444041
15753,car,19076
15754,house,1174314
15755,car,35673
15756,car,37953
15757,car,25169
15758,car,83956
15759,car,71417
15760,car,82894
15761,car,38018
15762,car,11221
15763,car,17989
15764,car,89462
15765,car,63831
15766,car,91416
15767,house,537951
15768,car,62378
15769,house,821142
15770,car,15999
15771,car,89246
15772,house,104943
15773,car,35029
15774,car,76433
15775,car,86909
15776,car,44203
15777,car,48567
15778,car,77580
15779,house,824040
15780,car,37149
15781,house,213904
15782,car,65607
15783,car,23893
15784,house,223559
15785,car,81114
15786,house,455167
15787,car,71764
15788,car,39585
15789,car,38963
15790,house,1035055
15791,car,29523
15792,house,1490502
15793,car,23497
15794,car,93392
15795,car,87387
15796,car,35697
15797,car,76561
15798,car,60236
15799,car,20549
15800,car,71028
15801,car,84501
15802,car,98041
15803,car,82769
15804,car,42532
15805,car,26519
15806,car,94054
15807,car,33668
15808,car,37946
15809,car,20890
15810,car,28145
15811,car,62804
15812,car,87746
15813,car,34581
15814,car,48020
15815,car,71583
15816,car,12307
15817,car,38139
15818,car,93948
15819,car,96867
15820,car,48084
15821,car,95850
15822,car,90505
15823,car,13162
15824,car,65826
15825,car,48347
15826,car,66518
15827,car,91726
15828,car,40409
15829,car,65965
15830,car,60383
15831,car,57546
15832,car,84930
15833,car,63336
15834,car,99491
15835,car,86589
15836,car,71062
15837,car,40636
15838,car,92545
15839,car,42066
15840,house,580423
15841,car,40007
15842,car,86392
15843,car,57314
15844,car,19341
15845,car,94351
15846,car,16846
15847,car,33565
15848,car,52551
15849,house,942056
15850,car,55359
15851,car,25070
15852,car,40557
15853,car,97001
15854,house,501585
15855,car,61087
15856,car,39330
15857,car,19351
15858,house,327653
15859,car,70104
15860,car,92089
15861,car,41497
15862,car,19087
15863,car,69531
15864,car,69766
15865,car,33195
15866,car,40532
15867,car,64917
15868,car,48961
15869,car,71320
15870,car,53800
15871,car,26001
15872,car,92452
15873,car,26677
15874,car,20050
15875,car,42727
15876,car,37414
15877,car,76815
15878,car,95424
15879,car,14318
15880,car,29191
15881,car,58793
15882,car,16548
15883,car,66687
15884,house,1015642
15885,car,12299
15886,car,56787
15887,car,37068
15888,car,42452
15889,car,63644
15890,car,80997
15891,car,90577
15892,car,11241
15893,house,549380
15894,house,410590
15895,car,88408
15896,car,23455
15897,car,65899
15898,car,73913
15899,car,17028
15900,house,933020
15901,car,55814
15902,car,67115
15903,car,25397
15904,house,778698
15905,car,83077
15906,car,41613
15907,car,68892
15908,car,99037
15909,house,458541
15910,car,16131
15911,house,1498743
15912,car,44235
15913,house,1461713
15914,car,75601
15915,car,18772
15916,car,56620
15917,car,81374
15918,car,45268
15919,car,21180
15920,car,54381
15921,house,1413162
15922,house,1202640
15923,car,44901
15924,car,98533
15925,car,33652
15926,car,44276
15927,car,68052
15928,car,17679
15929,car,53115
15930,house,116379
15931,car,50433
15932,car,75859
15933,car,10455
15934,car,73064
15935,car,52891
15936,car,18420
15937,car,23234
15938,car,12237
15939,car,66200
15940,car,17720
15941,car,77989
15942,car,43499
15943,house,916072
15944,car,46343
15945,car,24749
15946,car,55817
15947,house,1305416
15948,car,94990
15949,car,60336
15950,car,17781
15951,car,47205
15952,house,271427
15953,car,66668
15954,house,493363
15955,house,1120121
15956,car,71326
15957,house,376207
15958,house,1205734
15959,car,18180
15960,car,85692
15961,house,183743
15962,car,38049
15963,car,44137
15964,house,355097
15965,car,37705
15966,car,39229
15967,car,56143
15968,car,82439
15969,house,295965
15970,house,797771
15971,car,78064
15972,car,57690
15973,car,73312
15974,car,94479
15975,car,73784
15976,car,44655
15977,car,92147
15978,car,30997
15979,car,49550
15980,house,516111
15981,car,49212
15982,car,56580
15983,car,36455
15984,car,81885
15985,car,11346
15986,car,88398
15987,car,83887
15988,car,45941
15989,car,44508
15990,car,45050
15991,car,31350
15992,car,49168
15993,house,596411
15994,house,293860
15995,car,94945
15996,car,52198
15997,car,64564
15998,house,604575
15999,car,19877
16000,car,24900
16001,car,21510
16002,car,67581
16003,car,81467
16004,house,581822
16005,car,97809
16006,car,58592
16007,car,74341
16008,car,17048
16009,car,45541
16010,car,79944
16011,car,38966
16012,car,25336
16013,car,70741
16014,car,21376
16015,car,56635
16016,car,35227
16017,car,70209
16018,car,49758
16019,car,18067
16020,car,14802
16021,car,21033
16022,house,802710
16023,car,72620
16024,car,25137
16025,car,93497
16026,car,14350
16027,car,58250
16028,car,18982
16029,car,39323
16030,car,58203
16031,car,90804
16032,car,56354
16033,car,48531
16034,car,22124
16035,car,38356
16036,car,35721
16037,car,67025
16038,car,45354
16039,car,57592
16040,car,21500
16041,car,58725
16042,car,60030
16043,car,82131
16044,car,33569
16045,car,58745
16046,car,80446
16047,car,62413
16048,car,33197
16049,car,81686
16050,car,57816
16051,house,1365502
16052,car,20265
16053,car,24031
16054,car,84507
16055,car,90465
16056,car,26651
16057,car,81726
16058,car,91138
16059,car,92940
16060,car,63532
16061,car,15584
16062,car,32301
16063,car,88516
16064,car,99959
16065,car,78484
16066,car,74574
16067,car,81764
16068,car,88348
16069,car,83243
16070,car,64569
16071,car,86971
16072,car,27416
16073,car,15535
16074,car,67480
16075,car,56008
16076,house,531257
16077,car,61898
16078,car,42698
16079,house,116731
16080,house,522104
16081,car,47785
16082,house,911181
16083,car,56515
16084,car,16209
16085,car,73539
16086,car,97027
16087,car,56895
16088,car,92083
16089,house,472783
16090,car,90714
16091,car,64176
16092,car,84092
16093,car,49911
16094,house,123112
16095,car,16498
16096,car,89069
16097,car,27272
16098,house,586730
16099,car,51677
16100,car,46030
16101,car,84494
16102,car,37770
16103,car,76680
16104,car,62324
16105,car,46085
16106,car,61236
16107,car,73688
16108,car,47777
16109,car,25762
16110,car,53353
16111,car,41066
16112,car,96171
16113,car,35823
16114,car,82481
16115,car,53249
16116,car,95375
16117,car,53919
16118,car,94240
16119,car,14500
16120,car,38913
16121,car,99853
16122,car,38581
16123,car,70399
16124,car,81567
16125,house,1338615
16126,car,24701
16127,car,40232
16128,car,81952
16129,car,81959
16130,car,79675
16131,car,45486
16132,car,55875
16133,car,83324
16134,car,58002
16135,car,13804
16136,car,34588
16137,car,65467
16138,car,79823
16139,house,384314
16140,car,85793
16141,car,99286
16142,house,957778
16143,car,48114
16144,car,29316
16145,house,935192
16146,car,58943
16147,car,43286
16148,house,758191
16149,car,82670
16150,car,99358
16151,car,89826
16152,car,49848
16153,house,266676
16154,car,21936
16155,car,15209
16156,car,13473
16157,house,136024
16158,car,77293
16159,house,1085423
16160,car,69796
16161,car,67329
16162,car,99861
16163,car,72121
16164,car,18760
16165,car,25443
16166,car,76119
16167,car,70161
16168,car,86678
16169,car,21233
16170,car,48530
16171,car,64423
16172,car,80270
16173,car,67040
16174,car,49256
16175,house,1376029
16176,house,719119
16177,car,80772
16178,car,15437
16179,car,49983
16180,car,37351
16181,car,66950
16182,car,42003
16183,car,98523
16184,car,74588
16185,car,99568
16186,car,15840
16187,car,10640
16188,car,64636
16189,car,69534
16190,house,972452
16191,car,76315
16192,car,96691
16193,car,50603
16194,car,57137
16195,car,17877
16196,car,19191
16197,house,362914
16198,car,88665
16199,car,65296
16200,car,41916
16201,car,96591
16202,car,52550
16203,car,72934
16204,house,713395
16205,car,76898
16206,car,91619
16207,car,55243
16208,car,57689
16209,car,76481
16210,car,64959
16211,house,1086627
16212,house,196311
16213,car,99399
16214,car,18062
16215,car,13447
16216,car,56575
16217,car,86573
16218,car,69131
16219,house,1341091
16220,car,70363
16221,car,23479
16222,car,47772
16223,car,50232
16224,car,49611
16225,car,35460
16226,car,70283
16227,house,1285453
16228,car,35374
16229,car,63317
16230,car,75816
16231,car,13256
16232,car,73169
16233,car,68460
16234,car,67760
16235,car,98570
16236,car,82050
16237,house,1008340
16238,car,33057
16239,car,26954
16240,car,25716
16241,car,12394
16242,car,52295
16243,car,17497
16244,car,35974
16245,car,32121
16246,car,51038
16247,car,76029
16248,car,98387
16249,car,12556
16250,car,55823
16251,car,60819
16252,car,55466
16253,car,43139
16254,car,55498
16255,car,65110
16256,car,56241
16257,car,36332
16258,car,74307
16259,car,77233
16260,car,25508
16261,car,66072
16262,car,36972
16263,house,228286
16264,car,39347
16265,car,15674
16266,car,82888
16267,car,67468
16268,car,70122
16269,car,70347
16270,car,86660
16271,house,1373402
16272,car,31066
16273,car,10242
16274,car,84583
16275,car,59881
16276,car,60905
16277,car,44170
16278,car,44232
16279,car,19603
16280,car,21895
16281,house,814810
16282,car,88234
16283,car,36561
16284,car,46828
16285,car,42253
16286,car,27460
16287,car,77825
16288,car,59309
16289,car,72934
16290,house,294646
16291,car,30918
16292,car,81603
16293,car,43830
16294,car,19016
16295,car,18081
16296,car,73172
16297,car,20477
16298,car,28878
16299,car,53990
16300,car,34866
16301,car,37354
16302,car,34856
16303,car,50228
16304,house,1499168
16305,car,80454
16306,car,67083
16307,car,70472
16308,car,51630
16309,car,71591
16310,house,1179191
16311,car,52534
16312,car,99258
16313,car,29128
16314,house,1448513
16315,car,72167
16316,car,56630
16317,house,573058
16318,car,26998
16319,car,27602
16320,car,38459
16321,car,51136
16322,car,71507
16323,car,70170
16324,car,55693
16325,car,82176
16326,house,1171820
16327,car,63200
16328,car,22736
16329,car,59814
16330,car,90458
16331,car,51361
16332,car,81765
16333,car,24241
16334,car,48501
16335,car,31885
16336,car,42245
16337,car,29899
16338,car,98005
16339,car,68163
16340,car,90370
16341,car,56699
16342,car,99245
16343,car,32103
16344,car,37777
16345,car,90798
16346,car,37773
16347,car,20435
16348,house,1486657
16349,car,40233
16350,house,111448
16351,car,41990
16352,house,1139717
16353,car,23777
16354,car,58568
16355,car,47839
16356,car,70550
16357,car,41437
16358,car,43166
16359,car,94078
16360,car,36567
16361,car,40358
16362,car,37146
16363,car,53308
16364,car,67488
16365,car,88945
16366,car,57874
16367,car,78367
16368,car,36044
16369,car,95221
16370,car,59573
16371,house,1343264
16372,car,39942
16373,car,94943
16374,car,99493
16375,car,62504
16376,car,26891
16377,car,83059
16378,house,432269
16379,car,28564
16380,car,92731
16381,house,1005603
16382,car,96901
16383,car,41235
16384,house,1118936
16385,car,41207
16386,car,48606
16387,car,39921
16388,house,1255138
16389,car,60566
16390,car,71015
16391,house,560987
16392,house,842538
16393,car,53731
16394,car,96666
16395,car,60988
16396,car,73117
16397,car,39733
16398,car,25740
16399,car,83546
16400,car,45382
16401,car,11640
16402,car,65482
16403,car,81390
16404,house,372225
16405,house,745718
16406,car,82715
16407,car,18086
16408,car,53674
16409,car,55598
16410,car,80639
16411,car,62395
16412,car,30091
16413,car,37392
16414,car,96907
16415,car,24312
16416,car,38428
16417,car,31642
16418,car,32297
16419,house,1129112
16420,car,23335
16421,car,16295
16422,house,1099051
16423,car,43410
16424,car,59617
16425,car,51730
16426,car,76734
16427,car,54164
16428,car,64157
16429,house,113713
16430,car,90440
16431,car,72348
16432,car,99904
16433,car,47408
16434,car,22897
16435,car,83351
16436,car,14085
16437,house,1226430
16438,car,43676
16439,car,21321
16440,house,1122138
16441,house,841452
16442,car,12874
16443,car,67961
16444,car,61918
16445,car,14996
16446,house,1149133
16447,car,69080
16448,car,90842
16449,car,74787
16450,car,33813
16451,car,40770
16452,car,43852
16453,car,64343
16454,car,16445
16455,car,15098
16456,car,17711
16457,car,26252
16458,car,16918
16459,car,42650
16460,car,36317
16461,car,75403
16462,car,25966
16463,car,72839
16464,house,972491
16465,car,84371
16466,car,88188
16467,car,58356
16468,car,85342
16469,car,88144
16470,car,84230
16471,car,51059
16472,car,83762
16473,car,44026
16474,car,30094
16475,car,74466
16476,car,86154
16477,car,10883
16478,car,33204
16479,car,87722
16480,house,586842
16481,car,67305
16482,car,99949
16483,car,99176
16484,car,78928
16485,car,72040
16486,house,206686
16487,car,58370
16488,car,60316
16489,car,56618
16490,car,86403
16491,car,16322
16492,car,68944
16493,car,45266
16494,car,60107
16495,house,1237563
16496,car,12962
16497,car,55096
16498,car,55218
16499,house,530256
16500,car,53872
16501,car,59806
16502,car,95851
16503,car,72480
16504,car,41583
16505,car,96381
16506,car,92286
16507,car,54881
16508,car,71676
16509,car,88660
16510,car,28604
16511,car,17878
16512,house,534911
16513,car,43749
16514,house,347864
16515,car,93277
16516,car,63110
16517,car,35646
16518,house,1080714
16519,house,224179
16520,car,62952
16521,car,18732
16522,car,55475
16523,car,36902
16524,car,30560
16525,house,718701
16526,car,58734
16527,car,62383
16528,car,58981
16529,car,78761
16530,car,65144
16531,car,93359
16532,house,681350
16533,car,92510
16534,car,42984
16535,car,37962
16536,car,57490
16537,car,12123
16538,house,935022
16539,house,508921
16540,car,57434
16541,car,80921
16542,house,1215826
16543,car,70455
16544,car,12616
16545,car,42275
16546,car,18092
16547,car,38731
16548,car,44081
16549,car,80062
16550,car,97977
16551,car,86545
16552,car,70114
16553,car,16604
16554,car,54976
16555,car,74396
16556,car,65637
16557,car,44533
16558,car,70960
16559,house,444709
16560,car,12927
16561,car,13604
16562,car,90231
16563,car,43128
16564,car,17955
16565,car,66965
16566,car,56728
16567,car,26175
16568,car,75092
16569,car,94124
16570,car,39672
16571,car,59439
16572,car,66456
16573,house,1457461
16574,car,53960
16575,car,64828
16576,house,919173
16577,car,31732
16578,car,38930
16579,car,30355
16580,car,96930
16581,house,828167
16582,house,248095
16583,car,12257
16584,house,1014063
16585,car,60287
16586,car,71806
16587,house,759889
16588,car,19121
16589,car,99706
16590,car,30661
16591,car,37228
16592,car,32990
16593,car,72424
16594,car,13331
16595,car,16195
16596,car,14684
16597,car,40681
16598,house,1490129
16599,car,82437
16600,car,74326
16601,car,54403
16602,car,75383
16603,car,47248
16604,car,29217
16605,car,42473
16606,car,20045
16607,car,39720
16608,house,225278
16609,car,62631
16610,car,44881
16611,car,82320
16612,house,1201898
16613,car,90473
16614,car,57153
16615,car,17604
16616,car,31798
16617,car,24152
16618,car,54793
16619,car,46097
16620,car,97789
16621,car,26062
16622,car,83609
16623,car,70363
16624,car,85932
16625,car,52183
16626,house,332612
16627,car,51555
16628,car,66039
16629,car,34167
16630,house,1261345
16631,car,64842
16632,car,44203
16633,house,222388
16634,car,61722
16635,house,808438
16636,car,49487
16637,car,94079
16638,car,54142
16639,car,73489
16640,car,78872
16641,car,35387
16642,house,809382
16643,car,28884
16644,car,91422
16645,car,78174
16646,car,75260
16647,car,90227
16648,house,168186
16649,car,99298
16650,house,883911
16651,car,54613
16652,house,436321
16653,car,91984
16654,car,65708
16655,car,35043
16656,car,40682
16657,car,39556
16658,car,27922
16659,car,35855
16660,car,63517
16661,car,72083
16662,car,48177
16663,car,95868
16664,car,29965
16665,car,13922
16666,car,75229
16667,car,11143
16668,car,15823
16669,house,1340643
16670,car,74923
16671,car,23719
16672,house,1334034
16673,car,10504
16674,car,45426
16675,car,22024
16676,car,33322
16677,car,64919
16678,car,66043
16679,car,35360
16680,car,36306
16681,car,64771
16682,car,82994
16683,car,62468
16684,house,1457985
16685,car,19561
16686,car,22469
16687,house,225475
16688,car,71671
16689,car,66412
16690,car,13969
16691,house,979679
16692,car,24619
16693,car,42664
16694,car,93733
